Keyword	Position	Review text	Reviewed at	Owner's answer	Profile name	Profile URL	Profile image URL	Rating	Reviews count	Photos count	Is local guide?
Masjid Salman ITB	54	the place is extremely clean and very comfortable for worship	2021-04-10 02:06:43 +00:00		tiara barudin	https://www.google.com/maps/contrib/104122470262276064338?hl=en-IN&sa=X&ved=2ahUKEwjr74Dr2oz0AhVuwjgGHavfB4gQvvQBegQIARBT	https://lh3.googleusercontent.com/a-/AOh14GhhSThS5nOz97YwC_uzjQhfAFcGG76PZR2Ak8trqg=s40-c-c0x00000000-cc-rp-mo-br100	5	5	0	No
Masjid Salman ITB	55	Always warm and peaceful place I wouldn't miss if I'm visiting Bandung.	2020-11-10 02:06:43 +00:00		Herma Z	https://www.google.com/maps/contrib/108089526254920338768?hl=en-IN&sa=X&ved=2ahUKEwjr74Dr2oz0AhVuwjgGHavfB4gQvvQBegQIARBe	https://lh3.googleusercontent.com/a-/AOh14GjegqvAanOqkHlQNBjQlm1TtHG5eGYU_-vkMI9p=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	36	68	Yes
Masjid Salman ITB	56	Best place to pray around Dago.	2021-05-10 02:06:43 +00:00		Muhammad Agustiar	https://www.google.com/maps/contrib/115579324662811372657?hl=en-IN&sa=X&ved=2ahUKEwjr74Dr2oz0AhVuwjgGHavfB4gQvvQBegQIARBp	https://lh3.googleusercontent.com/a/AATXAJwMhmu_0eF-6jF3IKhvxiOJ1OIvTSIukEtfzopP=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	21	0	Yes
Masjid Salman ITB	57	my favorite masjid in town	2021-06-10 02:06:43 +00:00		July Angel	https://www.google.com/maps/contrib/116472226222588355997?hl=en-IN&sa=X&ved=2ahUKEwjr74Dr2oz0AhVuwjgGHavfB4gQvvQBegQIARB0	https://lh3.googleusercontent.com/a-/AOh14GhwY9EHe9C7x9rpFiY3qL8gWsXio2mcPRNGf-3x5g=s40-c-c0x00000000-cc-rp-mo-br100	5	12	4	No
Masjid Salman ITB	58	Me and my son came here last year and it really great, cz some of the student even playing with my son.	2017-11-10 02:06:43 +00:00		Fieta Ari	https://www.google.com/maps/contrib/100391886467696621445?hl=en-IN&sa=X&ved=2ahUKEwjr74Dr2oz0AhVuwjgGHavfB4gQvvQBegQIARB_	https://lh3.googleusercontent.com/a-/AOh14Gj6d1WDWLHPNsDCkT_VUozTaCg7WL_AhHPW2baOuhE=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	29	46	Yes
Masjid Salman ITB	59	Legendary Mosque, since 99 until now the exterior is still same.	2020-11-10 02:06:43 +00:00		hebyb isaaf	https://www.google.com/maps/contrib/114738395554905080095?hl=en-IN&sa=X&ved=2ahUKEwjr74Dr2oz0AhVuwjgGHavfB4gQvvQBegUIARCMAQ	https://lh3.googleusercontent.com/a-/AOh14GiAlVzmCWf3IYdnkBCh67QYrp6Qs9dKMLjTB107Cg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	119	108	Yes
Masjid Salman ITB	60	Best place to pray and relax  nice architecture and great program	2019-11-10 02:06:43 +00:00		Faiz Hadiyan	https://www.google.com/maps/contrib/105499470736222696344?hl=en-IN&sa=X&ved=2ahUKEwjr74Dr2oz0AhVuwjgGHavfB4gQvvQBegUIARCXAQ	https://lh3.googleusercontent.com/a-/AOh14GhHTru2qxLd5fikCCdX8zEzMC6ZuYJwRPcnFCbD=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	67	363	Yes
Masjid Salman ITB	61	It's beyond words...	2021-09-10 02:06:39 +00:00		Indra Hartanto	https://www.google.com/maps/contrib/113811101039829259591?hl=en-ID&sa=X&ved=2ahUKEwi3qL_p2oz0AhWi8HMBHXh6CbcQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14GhNRIws13Qal9FgYPTqcAfY43e1Hl9-3hT5brwXCw=s40-c-c0x00000000-cc-rp-mo-br100	5	10	3	No
Masjid Salman ITB	62	Good job👍👍👍	2021-01-10 02:06:39 +00:00		Dikdik Firman Sidik	https://www.google.com/maps/contrib/102259578505564231346?hl=en-ID&sa=X&ved=2ahUKEwi3qL_p2oz0AhWi8HMBHXh6CbcQvvQBegQIARA5	https://lh3.googleusercontent.com/a-/AOh14GihrVCcyamUIITi8xHRfPKM8l4F6FT7qcEjUNZkVjA=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	15	17	Yes
Masjid Salman ITB	63	Open air mosque at center of Bandung city	2021-05-10 02:06:39 +00:00		Riska Harry	https://www.google.com/maps/contrib/112143528604196910731?hl=en-ID&sa=X&ved=2ahUKEwi3qL_p2oz0AhWi8HMBHXh6CbcQvvQBegQIARBE	https://lh3.googleusercontent.com/a-/AOh14GjvBZaH8iBnm7m_uzfYTwPZp-Gf0kwFtdhfHmlkEw=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	194	190	Yes
Masjid Salman ITB	64	Nice Contemplating space	2019-11-10 02:06:39 +00:00		Fariz Hadyan	https://www.google.com/maps/contrib/117182171552158755561?hl=en-ID&sa=X&ved=2ahUKEwi3qL_p2oz0AhWi8HMBHXh6CbcQvvQBegQIARBP	https://lh3.googleusercontent.com/a-/AOh14GgZKn79hJNelwsFke5LduIoJYT5V5TmZTTU8sscAA=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	6	108	Yes
Masjid Salman ITB	65	Calmic place,  with Greenish atmosphere. Comfort point to recharge the spirit.	2017-11-10 02:06:39 +00:00		Bobby Lesmana	https://www.google.com/maps/contrib/104118857597978069447?hl=en-ID&sa=X&ved=2ahUKEwi3qL_p2oz0AhWi8HMBHXh6CbcQvvQBegQIARBi	https://lh3.googleusercontent.com/a-/AOh14GiXbN7O24nWW5xJ_h_XsMPdDu75YAcKpRRnl3Op=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	85	81	Yes
Masjid Salman ITB	66	"Amazing mosque overall.
Amazing architecture, with wooden floor and ceiling, it gives warmth when it's getting a cold weather outside.
Beautiful recitation
Especially by the young imams. They are strictly selected to lead the daily prayers here. They have amazing voice.. never be bored when they lead us pray even for a longer duration of praying.
Clean Restroom
You will find dozens of restroom here, however when it comes to a peak hour, you will still find yourself queuing to use it.
Security
The security is standard here. Be careful with your valuable goods. We will never know when the thieves will strike again. A lot had been caught, and punished. A lot recognized by the CCTV and put on a wanted poster. But still there will be a new thief coming."	2019-11-10 02:06:39 +00:00		Novian Martha Kusuma	https://www.google.com/maps/contrib/113827381872643644419?hl=en-ID&sa=X&ved=2ahUKEwi3qL_p2oz0AhWi8HMBHXh6CbcQvvQBegQIARBv	https://lh3.googleusercontent.com/a-/AOh14GiYDoPWCFyHAFrdcJRyy-HHqEp-0HtYBv9W7Elh=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	37	9	Yes
Masjid Salman ITB	67	Very comfy!	2021-09-10 02:06:39 +00:00		yuli rahmasari	https://www.google.com/maps/contrib/100514543297813801610?hl=en-ID&sa=X&ved=2ahUKEwi3qL_p2oz0AhWi8HMBHXh6CbcQvvQBegQIARB7	https://lh3.googleusercontent.com/a-/AOh14Gi97lmED8to0J29Z-BZr1llqg1DTq8LWAqzAsQrgA=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	15	5	Yes
Masjid Salman ITB	68	love to have pray in this Mosque.	2021-05-10 02:06:39 +00:00		Nabila Khairani	https://www.google.com/maps/contrib/105743333924728541813?hl=en-ID&sa=X&ved=2ahUKEwi3qL_p2oz0AhWi8HMBHXh6CbcQvvQBegUIARCGAQ	https://lh3.googleusercontent.com/a/AATXAJxzuQ_bEIWfarkoSuOF91Bl-4QYemkqz6bbO-v6=s40-c-c0x00000000-cc-rp-mo-br100	5	4	1	No
Masjid Salman ITB	69	May allah bless and protected this msque, so peaceful ....	2017-11-10 02:06:39 +00:00		zakki NF	https://www.google.com/maps/contrib/108844168572981935776?hl=en-ID&sa=X&ved=2ahUKEwi3qL_p2oz0AhWi8HMBHXh6CbcQvvQBegUIARCRAQ	https://lh3.googleusercontent.com/a-/AOh14GiELt_R3oobq5sHvEEURTVesiueBSvwNR67ixgQYw=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	33	26	Yes
Masjid Salman ITB	70	iconic mosque love to have pray in this mosque	2021-05-10 02:06:39 +00:00		Ilman Sabri	https://www.google.com/maps/contrib/115952623564013831803?hl=en-ID&sa=X&ved=2ahUKEwi3qL_p2oz0AhWi8HMBHXh6CbcQvvQBegUIARCeAQ	https://lh3.googleusercontent.com/a-/AOh14GgCVAqyAX3lHI66VVBG2bCHEdxIhVZhoFacztUIoQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	132	267	Yes
Masjid Salman ITB	71	Masjid Salman is the first campus mosque in Indonesia. it is spacious and cool. I used to sleep there. I love the way they package the praying clothes and routinely laundry them so they always smell good.	2020-11-10 02:06:40 +00:00		Haura Zidna Fikri	https://www.google.com/maps/contrib/116516556781987237191?hl=en-ID&sa=X&ved=2ahUKEwjmw8Tp2oz0AhVNWX0KHZflCl8QvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14Gge-atIf8BebmGtMFTTqI1jalekpUlXno-jXgEKMw=s40-c-c0x00000000-cc-rp-mo-br100	5	5	17	No
Masjid Salman ITB	72	one of great place to shalat in bandung	2020-12-10 02:06:40 +00:00		deathbolang	https://www.google.com/maps/contrib/109760008723202305199?hl=en-ID&sa=X&ved=2ahUKEwjmw8Tp2oz0AhVNWX0KHZflCl8QvvQBegQIARA5	https://lh3.googleusercontent.com/a-/AOh14Gjp7fnS-FfvFRenIOpCsYA7Mq_nHRmabBhq9lfChw=s40-c-c0x00000000-cc-rp-mo-br100	5	10	0	No
Masjid Salman ITB	73	Very love this place	2021-07-10 02:06:40 +00:00		Mas Slam	https://www.google.com/maps/contrib/118241533547155719171?hl=en-ID&sa=X&ved=2ahUKEwjmw8Tp2oz0AhVNWX0KHZflCl8QvvQBegQIARBE	https://lh3.googleusercontent.com/a/AATXAJzN6XqMAReM1oRYtEt-COuJN7dLxG6xmmHtQQIc=s40-c-c0x00000000-cc-rp-mo-br100	5	6	1	No
Masjid Salman ITB	74	Good place	2021-10-10 02:06:40 +00:00		zenrra aprato	https://www.google.com/maps/contrib/114549914783009230908?hl=en-ID&sa=X&ved=2ahUKEwjmw8Tp2oz0AhVNWX0KHZflCl8QvvQBegQIARBP	https://lh3.googleusercontent.com/a-/AOh14GjdkDV1q9TWOoie8qCwfVRcutnlUuH4Fu9Dum5wbQ=s40-c-c0x00000000-cc-rp-mo-br100	5	5	0	No
Masjid Salman ITB	75	big and spacious. also has a big and spacious park in front of it. has more than enough facilities so its well capable to fit more people on special occasions. comes with a cafeteria but the price is quite high. and a few small stores.	2019-11-10 02:06:40 +00:00		gud	https://www.google.com/maps/contrib/111087541829049375133?hl=en-ID&sa=X&ved=2ahUKEwjmw8Tp2oz0AhVNWX0KHZflCl8QvvQBegQIARBa	https://lh3.googleusercontent.com/a-/AOh14GirDOJdj-tB2jCBtKIi19Au661ATn1gCqrmKuDuZg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	34	9	Yes
Masjid Salman ITB	76	Always love praying here except for some unknown strangers asking for anything after a long chat 😅	2020-11-10 02:06:40 +00:00		Ajie Kurnia	https://www.google.com/maps/contrib/116978394508528685908?hl=en-ID&sa=X&ved=2ahUKEwjmw8Tp2oz0AhVNWX0KHZflCl8QvvQBegQIARBl	https://lh3.googleusercontent.com/a-/AOh14GgV1yOI7hoPsi13Xrc8kOEscsUwGD4Syb-zvTzfeg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	4	43	78	Yes
Masjid Salman ITB	77	My favorite mosque	2020-11-10 02:06:40 +00:00		Yuli Andriani	https://www.google.com/maps/contrib/105116679476275987128?hl=en-ID&sa=X&ved=2ahUKEwjmw8Tp2oz0AhVNWX0KHZflCl8QvvQBegQIARBw	https://lh3.googleusercontent.com/a-/AOh14GhNEJ_uN5NiucP-ckx5N39cRK1QUuUa8qUhflHuZg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	33	15	Yes
Masjid Salman ITB	78	Very comfort mosque in Bandung. It is clean and spacious. I can drop my baggage in the locker room for free, only donation if you want to give it to the mosque.	2020-11-10 02:06:40 +00:00		evi selvia	https://www.google.com/maps/contrib/111033499095961482095?hl=en-ID&sa=X&ved=2ahUKEwjmw8Tp2oz0AhVNWX0KHZflCl8QvvQBegQIARB-	https://lh3.googleusercontent.com/a-/AOh14GhiWe7Q6ITg_p98k003uOldtpnghB6F-_O2OvhFcA=s40-c-c0x00000000-cc-rp-mo-ba5-br100	5	279	661	Yes
Masjid Salman ITB	79	Good place good people	2021-05-10 02:06:40 +00:00		Mirwan Marwan	https://www.google.com/maps/contrib/115026537873968128222?hl=en-ID&sa=X&ved=2ahUKEwjmw8Tp2oz0AhVNWX0KHZflCl8QvvQBegUIARCJAQ	https://lh3.googleusercontent.com/a-/AOh14GibD9JRKyVK8VfozfN5wPpbrJA77Fg56Ph3qGFvJw=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	13	83	Yes
Masjid Salman ITB	80	"I love this place. Wooden floor, nice air circulation makes you really comfort to pray. Canteen and foodstreet along Ganesha would be good choise for you after pray to eat.
This mosque is  also as place to study about Islam for ITB students.
Park are may too crowded on Friday and Weekend due to this place close to zoo."	2020-11-10 02:06:40 +00:00		Teguh B	https://www.google.com/maps/contrib/110952454058677064859?hl=en-ID&sa=X&ved=2ahUKEwjmw8Tp2oz0AhVNWX0KHZflCl8QvvQBegUIARCUAQ	https://lh3.googleusercontent.com/a-/AOh14Gjwh194WKdY0DYe1Kqff7xmOnoUl-DSKvG4bHn7kcw=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	107	216	Yes
Masjid Salman ITB	81	Really calm, homey, and good ambience. There is free drinking water so you can refill your tumbler there. The toilet facilities are so so, you need to prepare your own tissue and be careful because the floor is slippery.	2019-11-10 02:06:39 +00:00		Wina Siti Maesaroh	https://www.google.com/maps/contrib/110769388489697043615?hl=en-IN&sa=X&ved=2ahUKEwiJrrfp2oz0AhUUb30KHYS9AcwQvvQBegQIARAu	https://lh3.googleusercontent.com/a/AATXAJx-jHSt-ba8Oinlriam5WH1MjUoy5P-4lg39kP4=s40-c-c0x00000000-cc-rp-mo-ba3-br100	4	44	3	Yes
Masjid Salman ITB	82	Muslim worship building in the middle of Bandung city, precisely in the area of ​​the Bandung Institute of Technology. The air is cool. The room of the mosque is spacious and clean	2020-11-10 02:06:39 +00:00		Breadley Nusawakan	https://www.google.com/maps/contrib/100297908467619226234?hl=en-IN&sa=X&ved=2ahUKEwiJrrfp2oz0AhUUb30KHYS9AcwQvvQBegQIARA5	https://lh3.googleusercontent.com/a-/AOh14GiutJD5_g64a7VuYl-QX8mKFBzqIgF8uLUiXk--Bw=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	57	10	Yes
Masjid Salman ITB	83	Very prepared in this pandemic	2021-06-10 02:06:39 +00:00		Ray Eres	https://www.google.com/maps/contrib/111777402071349677714?hl=en-IN&sa=X&ved=2ahUKEwiJrrfp2oz0AhUUb30KHYS9AcwQvvQBegQIARBE	https://lh3.googleusercontent.com/a-/AOh14GhPJ4iNrXTIXD1wkYyOJVNia-B6Lt5KrVlzPkw1Qw=s40-c-c0x00000000-cc-rp-mo-br100	5	10	2	No
Masjid Salman ITB	84	Cozy place for pray	2021-07-10 02:06:39 +00:00		Jhovy Rahadyan	https://www.google.com/maps/contrib/101649611099331833802?hl=en-IN&sa=X&ved=2ahUKEwiJrrfp2oz0AhUUb30KHYS9AcwQvvQBegQIARBP	https://lh3.googleusercontent.com/a/AATXAJyNM9Y5xXN70NAHnIYrwjzBvK-2G6UUUBbK4qVK=s40-c-c0x00000000-cc-rp-mo-br100	5	3	2	No
Masjid Salman ITB	85	So cozy	2021-09-10 02:06:39 +00:00		Aulia Roy Al Ghazali	https://www.google.com/maps/contrib/108905726550077653139?hl=en-IN&sa=X&ved=2ahUKEwiJrrfp2oz0AhUUb30KHYS9AcwQvvQBegQIARBa	https://lh3.googleusercontent.com/a-/AOh14GiIPxsGFEEHP45Sv3rWEYAoZY7PxYzfXKU6gJYq6gY=s40-c-c0x00000000-cc-rp-mo-br100	5	4	1	No
Masjid Salman ITB	86	A comfortable place to pray, to study, and to eat (they do have canteen). A wooden floor, a big hall, carpets, everything that makes you warm. It has ground and upper floor. The bathroom is quite big. You are allowed to sleep here if it's late night. You can ask mosquekeeper to keep your shoes. You can have free cups of tea and coffee there. The reason it's only 4 stars is the canteen is a bit more expensive (an average of Rp15.000 for one-time eating).	2020-11-10 02:06:39 +00:00		Yusuf Nizar Aris Syadzali	https://www.google.com/maps/contrib/102060976484689793893?hl=en-IN&sa=X&ved=2ahUKEwiJrrfp2oz0AhUUb30KHYS9AcwQvvQBegQIARBl	https://lh3.googleusercontent.com/a-/AOh14GjeLssjLeIE5sSvjDc4xOzI9vaUKZjGfa1kKRd1tg=s40-c-c0x00000000-cc-rp-mo-ba2-br100	4	12	1	Yes
Masjid Salman ITB	87	I always visit this mosque for friday prayer.	2021-05-10 02:06:39 +00:00		Abah Zaky	https://www.google.com/maps/contrib/101753558032599883722?hl=en-IN&sa=X&ved=2ahUKEwiJrrfp2oz0AhUUb30KHYS9AcwQvvQBegQIARBx	https://lh3.googleusercontent.com/a-/AOh14GhrXjbod2kV6l0J82utTIGYUrvFdVWBkOyoo-lrig=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	60	16	Yes
Masjid Salman ITB	88	Very good	2021-09-10 02:06:39 +00:00		Gat Sh	https://www.google.com/maps/contrib/108181117391733392343?hl=en-IN&sa=X&ved=2ahUKEwiJrrfp2oz0AhUUb30KHYS9AcwQvvQBegQIARB8	https://lh3.googleusercontent.com/a-/AOh14Gg9XqCxEhI3GRVDDE2lLLNE9w39RnuzZ8DfnvvnM4c=s40-c-c0x00000000-cc-rp-mo-br100	5	593	2114	No
Masjid Salman ITB	89	A very peaceful and comfy mosque, unique architecture and lots of activity. Never missed praying here whenever I'm in the area. Lots of small bench to sit and wait for your friends or just for chatting while waiting for prayer time to come.	2020-11-10 02:06:39 +00:00		Niken Pudji	https://www.google.com/maps/contrib/118077439497404749269?hl=en-IN&sa=X&ved=2ahUKEwiJrrfp2oz0AhUUb30KHYS9AcwQvvQBegUIARCHAQ	https://lh3.googleusercontent.com/a-/AOh14GjfcImJxJ3NG65zUKt3IETahI2-53RR2TOIGNKP=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	17	0	Yes
Masjid Salman ITB	90	"I love the mosque.
Its well maintained and managed.
ITB Alumni is not forget this mosque. Most of them give donation in many ways."	2020-11-10 02:06:39 +00:00		Rynaldo Rynaldo	https://www.google.com/maps/contrib/118320522705179887322?hl=en-IN&sa=X&ved=2ahUKEwiJrrfp2oz0AhUUb30KHYS9AcwQvvQBegUIARCSAQ	https://lh3.googleusercontent.com/a-/AOh14GiWZbgVhkxkDed75k_3ASQ0P8u-PK5W9H4LKRLnIsI=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	122	7	Yes
Masjid Salman ITB	91	A good place for relaxation	2021-05-10 02:06:41 +00:00		INDRA GUSTARI	https://www.google.com/maps/contrib/104657764589506228089?hl=en-ID&sa=X&ved=2ahUKEwjW3OPp2oz0AhVGfX0KHRTYB7YQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14GgDiqoYzDytSJz7y-R3hrKnpKRbVhie4m--5wrkRg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	67	36	Yes
Masjid Salman ITB	92	Great	2021-11-04 02:06:41 +00:00		Salman Alfarisi	https://www.google.com/maps/contrib/110282872621599384989?hl=en-ID&sa=X&ved=2ahUKEwjW3OPp2oz0AhVGfX0KHRTYB7YQvvQBegQIARA5	https://lh3.googleusercontent.com/a/AATXAJyILb6ANAWmbobiu-YzSgT8sO-jcxGOlbIuhTlq=s40-c-c0x00000000-cc-rp-mo-br100	5	18	2	No
Masjid Salman ITB	93	This place gave me inner peace. Always.	2020-11-10 02:06:41 +00:00		Gun Kasep	https://www.google.com/maps/contrib/106251941758024163234?hl=en-ID&sa=X&ved=2ahUKEwjW3OPp2oz0AhVGfX0KHRTYB7YQvvQBegQIARBF	https://lh3.googleusercontent.com/a/AATXAJxscdNHOCmfWLXtw3KPdu5X6DGAebinV9Xav_vz=s40-c-c0x00000000-cc-rp-mo-br100	5	3	4	No
Masjid Salman ITB	94	Modern and good organize mosque	2019-11-10 02:06:41 +00:00		kar kuun	https://www.google.com/maps/contrib/106076427217051424483?hl=en-ID&sa=X&ved=2ahUKEwjW3OPp2oz0AhVGfX0KHRTYB7YQvvQBegQIARBQ	https://lh3.googleusercontent.com/a/AATXAJxtH5_uClif-pL-_nSJAnI-LkkTAghvjjIBvyua=s40-c-c0x00000000-cc-rp-mo-ba4-br100	4	127	71	Yes
Masjid Salman ITB	95	The best campus mosque.	2019-11-10 02:06:41 +00:00		Panji Prabowo	https://www.google.com/maps/contrib/104336917547394243752?hl=en-ID&sa=X&ved=2ahUKEwjW3OPp2oz0AhVGfX0KHRTYB7YQvvQBegQIARBd	https://lh3.googleusercontent.com/a-/AOh14Gin1FLu2T8Cb3TwsA3T7hPDk9FRRQbZmOQA2RCR1A=s40-c-c0x00000000-cc-rp-mo-ba5-br100	5	269	1667	Yes
Masjid Salman ITB	96	clean and comfort for pray	2019-11-10 02:06:41 +00:00		Meysa Agriana	https://www.google.com/maps/contrib/107560968492794383994?hl=en-ID&sa=X&ved=2ahUKEwjW3OPp2oz0AhVGfX0KHRTYB7YQvvQBegQIARBt	https://lh3.googleusercontent.com/a-/AOh14Gg1zE_bU202YLCc8RyshhzI-gk0jq6odoFRWf_xsQ=s40-c-c0x00000000-cc-rp-mo-br100	5	9	4	No
Masjid Salman ITB	97	Im here n the place very nice	2018-11-10 02:06:41 +00:00		Yhanthy Dech	https://www.google.com/maps/contrib/103245751854972249625?hl=en-ID&sa=X&ved=2ahUKEwjW3OPp2oz0AhVGfX0KHRTYB7YQvvQBegQIARB7	https://lh3.googleusercontent.com/a-/AOh14GiXRQlKfTr5ZE2Pu_1eExuA8Fcs2Zx0eI1TrdeT=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	62	24	Yes
Masjid Salman ITB	98	Inspiring place, clean, suitable for praying, meditation, or studying.	2020-12-10 02:06:41 +00:00		Momang Yusuf	https://www.google.com/maps/contrib/115173660562740628115?hl=en-ID&sa=X&ved=2ahUKEwjW3OPp2oz0AhVGfX0KHRTYB7YQvvQBegUIARCIAQ	https://lh3.googleusercontent.com/a-/AOh14GhCx7lVXjUOx0lZixEzTvh-DW5u9QgLjnXN5dntGw=s40-c-c0x00000000-cc-rp-mo-br100	5	7	1	No
Masjid Salman ITB	99	very good atmospheres	2019-11-10 02:06:41 +00:00		Agung Buana	https://www.google.com/maps/contrib/105202999087756426386?hl=en-ID&sa=X&ved=2ahUKEwjW3OPp2oz0AhVGfX0KHRTYB7YQvvQBegUIARCTAQ	https://lh3.googleusercontent.com/a-/AOh14GjxTFmp_ZLaDSRNfGASVwJEU3Un7U791NF1NjDU=s40-c-c0x00000000-cc-rp-mo-ba6-br100	4	1224	950	Yes
Masjid Salman ITB	100	The most memorable place in my life	2021-01-10 02:06:41 +00:00		Tini Martini Tapran (tini_zerowaste)	https://www.google.com/maps/contrib/100614284561685056424?hl=en-ID&sa=X&ved=2ahUKEwjW3OPp2oz0AhVGfX0KHRTYB7YQvvQBegUIARCjAQ	https://lh3.googleusercontent.com/a-/AOh14Gg1sgEDtsb6xBJz1jQpXOxIxCbQHXft9hcGmal0=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	21	246	Yes
Masjid Salman ITB	101	"A very nice mosque, with very active community and nice people all around the place. It's also located at a very good location which you can travel to using public transportation.
If you are hungry while you're there, there's plenty of food stalls around, making it also a good place for I'tikaf. At Ramadhan, the place are visited by many people, but it still feels large with a lot of spaces left.
The place are also surrounded by a lot of trees and the air also feels nice. This is a very recommended place, personally."	2019-11-10 02:06:39 +00:00		Arthur McCaine	https://www.google.com/maps/contrib/100267127910691853280?hl=en-ID&sa=X&ved=2ahUKEwiy2Lrp2oz0AhURU30KHSrcD1QQvvQBegQIARAu	https://lh3.googleusercontent.com/a-/AOh14GjYRBWOEFYsMSj_4QeA5AsgwOilD2M9kUNL7etvSg=s40-c-c0x00000000-cc-rp-mo-ba2-br100	5	32	0	Yes
Masjid Salman ITB	102	I love this place and the vibe from this place because this mosque is near from my school	2021-06-10 02:06:39 +00:00		Zara Riddle	https://www.google.com/maps/contrib/116948445898353930732?hl=en-ID&sa=X&ved=2ahUKEwiy2Lrp2oz0AhURU30KHSrcD1QQvvQBegQIARA6	https://lh3.googleusercontent.com/a-/AOh14GjJROCEXMmxDMBduInVqWmUR725mJCA1vlXwaSxJJw=s40-c-c0x00000000-cc-rp-mo-br100	5	13	0	No
Masjid Salman ITB	103	a great mosque with very peace ambience. it has organization that run every business there. it is not merely a usual mosque, it lightens its surroundings. usually many university students come here, but there are others too. citizens like this mosque. the activities also vary. in weekend there's usually bazar or family events.	2019-11-10 02:06:39 +00:00		Dyah Prabaningrum	https://www.google.com/maps/contrib/116502450163839668910?hl=en-ID&sa=X&ved=2ahUKEwiy2Lrp2oz0AhURU30KHSrcD1QQvvQBegQIARBF	https://lh3.googleusercontent.com/a-/AOh14GjM2nGDHJWNoTpFsadN5ogptx5vaLF_ndBp81cRLw=s40-c-c0x00000000-cc-rp-mo-ba4-br100	5	27	156	Yes
Masjid Salman ITB	104	A beautiful place, not only for worship but also to learn and to eat affordable food	2020-11-10 02:06:39 +00:00		Sely Martini	https://www.google.com/maps/contrib/109077344435076009821?hl=en-ID&sa=X&ved=2ahUKEwiy2Lrp2oz0AhURU30KHSrcD1QQvvQBegQIARBQ	https://lh3.googleusercontent.com/a-/AOh14GgGmL7LqC8pTm_q1IX3pnyzJcawrY9osXrJUt0ydg=s40-c-c0x00000000-cc-rp-mo-br100	5	5	3	No
Masjid Salman ITB	105	Clean and nice place to do pray	2019-11-10 02:06:39 +00:00		Farhan Abdul Majiid	https://www.google.com/maps/contrib/111069471206035453483?hl=en-ID&sa=X&ved=2ahUKEwiy2Lrp2oz0AhURU30KHSrcD1QQvvQBegQIARBb	https://lh3.googleusercontent.com/a-/AOh14Ghm34aqzLeQKzKIewmZBKm8y0cEJBfjMA6jcHKq970=s40-c-c0x00000000-cc-rp-mo-ba3-br100	5	18	115	Yes
